ds,yhat,yhat_lower,yhat_upper
2015-08-11,167.76518495126936,148.9072592260541,186.47698885606516
2015-08-12,168.23838738128194,151.03459121715616,188.04349915436424
2015-08-13,168.94635970931827,150.28687529163807,186.585454752434
2015-08-14,170.29372239383974,151.52404345305226,187.77721027941595
2015-08-15,170.18342327914564,150.90611936214142,189.44494600949798
2015-08-16,170.8566219336695,152.5458889153217,188.73005096665344
2015-08-17,170.58912426070023,151.27411953448555,188.94400894919144
2015-08-18,168.8221912449279,150.63976076278078,187.30970968622108
2015-08-19,169.38881695065507,151.0200384208731,188.36344843035778
2015-08-20,170.18337522945842,151.38114053213025,189.11585284331153
2015-08-21,171.60914945650927,151.80096825656915,191.25547294568355
2015-08-22,171.56776642519466,151.5748641550405,190.26371764753262
2015-08-23,172.29891228447633,153.45171998034238,191.2416199772813
2015-08-24,172.07707670222848,153.2393454068064,191.06156233326092
2015-08-25,170.34224740624086,151.57635210419778,188.20709404134445
2015-08-26,170.92614268395673,153.5969717681271,189.23908160197766
2015-08-27,171.72222738675845,153.0754223095231,191.42176426539746
2015-08-28,173.1330237059028,155.77963658506494,191.38648528940448
2015-08-29,173.05974045538892,154.5420840447879,191.84180868913336
2015-08-30,173.7418078734272,153.2558493797653,191.54984778885927
2015-08-31,173.453902872917,154.64417080834707,192.48212151694514
2015-09-01,171.6365028096965,152.83387118950301,190.47462790333825
2015-09-02,172.12201751262893,154.2434616756092,191.50459644727096
2015-09-03,172.80512310964,154.1815192134551,192.52626769887706
2015-09-04,174.0897938740002,154.65814393984277,193.59163157790982
2015-09-05,173.87906211401122,154.58309772675815,192.1439413842019
2015-09-06,174.4143053022866,155.38146159642582,194.23191599420142
2015-09-07,173.97248743317317,154.90336428363688,191.9009275373432
2015-09-08,171.99650358773889,155.01522489447817,191.74955957320333
2015-09-09,172.3211568649576,153.55769661000187,190.6420488006185
2015-09-10,172.84375594544295,154.1018137764761,191.02624489998013
2015-09-11,173.9708238679527,156.24647319173246,192.0729767398049
2015-09-12,173.6079542624078,155.36249505662113,190.64283034228032
2015-09-13,173.99882754101534,156.11192611704757,192.90676736165787
2015-09-14,173.42265683858045,153.09455107753342,190.98083308645167
2015-09-15,171.3243239372651,152.02093950986813,189.83149900942635
2015-09-16,171.54021368583489,152.21345613014523,189.31796532098735
2015-09-17,171.96909944547858,154.35617080586155,189.92748026764707
2015-09-18,173.01856364635395,154.25243726388635,191.7105323833734
2015-09-19,172.59499471314973,154.49064764484493,192.37657691514917
2015-09-20,172.94238464952076,154.77700717147485,191.30046829297063
2015-09-21,172.34003809964437,154.31649280085085,191.98134416643111
2015-09-22,170.2325624090397,150.75394399077643,189.75858109977835
2015-09-23,170.45562443208334,150.55508476353617,190.43313796390444
2015-09-24,170.90718875482236,151.29502074094128,189.56458745721997
2015-09-25,171.99371275369825,154.70086120922215,191.4771164224017
2015-09-26,171.6203427263844,153.02303107971488,191.4653716738354
2015-09-27,172.02954527980435,154.46467954337214,191.3624629338228
2015-09-28,171.49912415066143,152.17823213559222,190.34072223863626
2015-09-29,169.47209987433746,150.75034086460843,189.77568383722206
2015-09-30,169.78241424962945,151.38561852814777,187.1738273076646
2015-10-01,170.32653564283456,152.04930130414618,189.62445156798958
2015-10-02,171.5094316273089,152.83290171512303,190.84604968684184
2015-10-03,171.2349562138288,151.34182160687322,189.07201484561958
2015-10-04,171.74429622162992,153.36439493282398,188.982692203579
2015-10-05,171.31426715613603,151.0473904813604,189.81801814710016
2015-10-06,169.38704508477113,150.88565987644353,187.39165135185317
2015-10-07,169.79577412324062,153.01923215731478,188.31465306911784
2015-10-08,170.4364887088706,153.12498508975926,189.7034305731641
2015-10-09,171.71381012370443,153.7656459665478,191.61890883397018
2015-10-10,171.53146959789174,153.28006889405535,190.0866205815846
2015-10-11,172.13051499857787,153.78035717477886,190.12153831175107
2015-10-12,171.78783373207304,153.23216019020754,190.62768816198633
2015-10-13,169.94568940264648,150.65112955252175,189.63041441807513
2015-10-14,170.43719131628112,151.63129172352737,188.5774513358114
2015-10-15,171.15850072097774,152.97929504521696,190.2030063820389
2015-10-16,172.51422750775043,153.63867250837978,191.86466001509294
2015-10-17,172.40807573879928,153.75120553171072,190.66029008228696
2015-10-18,173.08080805330133,154.66733273927454,191.4815113046309
2015-10-19,172.80900403541634,153.00532250839595,191.63631408610033
2015-10-20,171.03442092949268,152.98717182293626,189.85674796192814
2015-10-21,171.5893546610799,152.9495761325235,189.74789796893586
2015-10-22,172.36916873820599,153.36744293954382,191.29924301577984
2015-10-23,173.77743773466165,155.28249776134237,190.69893589111808
2015-10-24,173.716768024326,154.40055974224674,191.27798879417858
2015-10-25,174.42657697602388,155.51317052044965,192.7193047935775
2015-10-26,174.18214602412874,155.09310829834797,193.0712067935851
2015-10-27,172.42386460584234,153.5278248632728,192.9756249101666
2015-10-28,172.98253949331146,153.6917575054729,192.75553233600402
2015-10-29,173.75229858748625,155.16030566171372,191.73208188063774
2015-10-30,175.1355265823134,157.06952897333008,193.7011972719791
2015-10-31,175.03389764444367,156.2218818413691,194.60411974444025
2015-11-01,175.68599571724243,155.67522841478885,193.71438258793833
2015-11-02,175.3666768306987,156.7706879655964,193.44205535003744
2015-11-03,173.51619802178425,154.86852364538936,193.1379627865401
2015-11-04,173.96546338881816,154.36053730554767,191.69986910087758
2015-11-05,174.60927767744033,154.3816731888816,192.81096896082218
2015-11-06,175.8510359156413,157.4050173427008,194.42611156643252
2015-11-07,175.5939174464504,156.67395549293892,193.65538653940203
2015-11-08,176.0782856440135,156.62567544898363,193.86552194639057
2015-11-09,175.58128831309202,158.02484552884337,196.27034168791351
2015-11-10,173.54579301960396,154.85998689941442,191.55463918794504
2015-11-11,173.80548621348242,155.7340721300423,192.66167457260337
2015-11-12,174.25839045664264,156.11286988617923,192.29601347478948
2015-11-13,175.31122213093758,156.25921814870438,192.27926136939632
2015-11-14,174.87066400431706,156.2504219658052,193.95411236770306
2015-11-15,175.18046743124475,156.23579621348568,195.3612948537248
2015-11-16,174.52122251484556,156.52012312458356,192.86789460912973
2015-11-17,172.33904263582602,153.71131365421,191.91349980970026
2015-11-18,172.47047278031124,153.87889701624377,192.22675110933238
2015-11-19,172.81624176837678,152.95765654467928,192.09063106130267
2015-11-20,173.78527606037076,155.10518608764187,192.31795997379464
2015-11-21,173.2860565090753,154.40805199847168,190.41253733062
2015-11-22,173.56344675337212,155.01848271013603,192.13817876804788
2015-11-23,172.89867478649884,154.57929187806093,191.83711714736629
2015-11-24,170.73782557160789,152.0466816971488,190.27645820771923
2015-11-25,170.91663346193315,152.31642980999126,189.0767018489953
2015-11-26,171.33455853891056,153.3254107473809,191.21153098781343
2015-11-27,172.39855758079963,154.00277373398103,190.71203923754854
2015-11-28,172.01463532059378,154.92435673262295,190.1546980567266
2015-11-29,172.4245155581096,153.87956429576397,191.5318446214608
2015-11-30,171.90595353562838,154.62983670467779,191.34456801313596
2015-12-01,169.9011554190508,151.5611449229702,187.89236595240405
2015-12-02,170.24156939559526,152.8075804105469,189.3354710691925
2015-12-03,170.82239297811836,151.51703173596877,190.28593719310737
2015-12-04,172.04619687518,152.53189719558148,191.03516314912144
2015-12-05,171.81475224135684,152.73696057575458,189.44124678830383
2015-12-06,172.36560895740442,153.51109982023004,190.88122869674532
2015-12-07,171.9727838920142,152.76657649600952,190.63364014866778
2015-12-08,170.075131146205,151.13668698136757,189.5775471090027
2015-12-09,170.50113332920776,150.7478691790264,189.39577782766727
2015-12-10,171.1438183593257,152.36813595370373,189.50030123451575
2015-12-11,172.4041918954434,154.6205521181529,191.3171283708931
2015-12-12,172.18327415431193,153.88771894388597,190.3283675099007
2015-12-13,172.71849830798843,155.72448410000354,191.69924529191763
2015-12-14,172.28466906123205,153.33155991086198,189.64025967822232
2015-12-15,170.3221622700271,152.28129882997936,188.8022603389991
2015-12-16,170.66158241571915,151.43735086911607,188.49376918809423
2015-12-17,171.198946000333,152.060251956847,190.1248807081122
2015-12-18,172.33877472402162,151.59359333684517,189.09880696365263
2015-12-19,171.98619339453307,153.46253838577297,190.64087579137703
2015-12-20,172.38300355886938,153.8286483024569,191.9004457488407
2015-12-21,171.8087756062022,151.9977075667443,190.06264803788807
2015-12-22,169.70875305333203,150.98162916890843,187.85662275463991
2015-12-23,169.91826757881307,151.22730266716619,187.8524725844948
2015-12-24,170.3380999132077,150.43712269601068,188.3910645418836
2015-12-25,171.3771672043431,152.52203656570063,190.33479372016876
2015-12-26,170.94464033549912,151.79627958046967,190.7028318863372
2015-12-27,171.28567787399555,153.1802165168265,190.80666926350693
2015-12-28,170.6826641128164,152.25344008454783,189.23628004126874
2015-12-29,168.5828583045452,150.04368281094355,187.03108709406803
2015-12-30,168.8226345560275,151.98995135500755,186.8467775575907
2015-12-31,169.30311310939283,150.20841221825725,187.9722609578242
2016-01-01,170.43255815924607,150.96293878669294,189.28327438384218
2016-01-02,170.11865125852262,151.23052959445238,188.164371750121
2016-01-03,170.60403897961498,152.39798260816357,189.93912955388728
2016-01-04,170.1678830202696,150.93597800382838,188.52696723294363
2016-01-05,168.25342844855058,149.00676504949854,186.36281927667332
2016-01-06,168.69224562089212,149.42217120888728,187.07483985999073
2016-01-07,169.38030699319563,150.81006170226874,187.8974580606346
2016-01-08,170.72026336901027,150.0843890147901,189.7559583203177
2016-01-09,170.61402919216567,151.9599545694655,188.12866085997095
2016-01-10,171.29828278624055,153.2487237313426,189.74868796915072
2016-01-11,171.04644611231802,152.5420679909478,189.7598801793893
2016-01-12,169.29626453180677,151.73249013136714,187.77133272470488
2016-01-13,169.87411503258386,151.02048625187163,188.96815226708316
2016-01-14,170.671562255586,153.46483523909689,190.1304107384137
2016-01-15,172.08751472801526,152.95485111741732,191.261544912807
2016-01-16,172.02109083709564,153.22937684214256,191.04200275588818
2016-01-17,172.70700801226562,154.62125430712211,192.22592520639665
2016-01-18,172.41789721404058,153.35636037141538,190.29306850152318
2016-01-19,170.591770395,151.88817437735818,190.0706863475943
2016-01-20,171.0562451535627,151.86963750025674,190.4192285343173
2016-01-21,171.7054079810455,153.55787959646844,190.334639709593
2016-01-22,172.9416609118676,154.5858697190058,192.31602459475818
2016-01-23,172.66866615966268,153.3659682959294,191.76511022562917
2016-01-24,173.1264153209871,154.6135602997297,192.6880998248852
2016-01-25,172.59366883388316,155.51352340520825,191.94940757417208
2016-01-26,170.51510612857126,151.71683905423623,189.1046533305554
2016-01-27,170.7252728168583,151.1058683452324,189.03609967214038
2016-01-28,171.1255739093066,152.16625016863935,189.2935950891196
2016-01-29,172.12565569019944,153.92493013492953,191.28720338969015
2016-01-30,171.63630068285548,153.1676402944285,189.99801483239142
2016-01-31,171.90407956184174,155.50796022335672,191.50959026051854
2016-02-01,171.21385249465192,153.86795323437087,191.66549703471946
2016-02-02,169.0155757316059,150.30907515139083,188.22401175941428
2016-02-03,169.14798309371,151.10106385167526,186.78287301172244
2016-02-04,169.51575937489832,149.95477826016023,188.6098157072956
2016-02-05,170.53054533593274,151.97732457670216,188.61927722216075
2016-02-06,170.1039067421049,150.6812478118567,188.23107265767584
2016-02-07,170.48172570270293,151.50865861839557,189.04611971442543
2016-02-08,169.94694973986068,151.24692295786232,189.04307131008028
2016-02-09,167.94626505387888,148.57997702930456,186.60630313096638
2016-02-10,168.3137414430269,149.94144472704494,187.23155151319042
2016-02-11,168.94842780876843,149.48544223610475,187.43305335000082
2016-02-12,170.25522840332366,149.47266226834412,187.86914184936438
2016-02-13,170.1381934472478,151.35963179854664,188.68936655473394
2016-02-14,170.8348898444893,152.61799498808878,189.59291360257788
2016-02-15,170.62018235991565,150.7832850945935,188.88209521055302
2016-02-16,168.93129068838854,149.2067570413956,186.6323636358477
2016-02-17,169.59329717669274,149.24147003599825,186.68384937163307
2016-02-18,170.4966891645745,153.1016450584029,188.61445788690102
2016-02-19,172.038255976314,154.30677648519543,190.54735561447666
2016-02-20,172.11471172018136,153.4715457666543,191.3340650344921
2016-02-21,172.9571860328761,155.11134443036065,192.4211336430708
2016-02-22,172.83475381648847,153.84019223974386,192.61174153711133
2016-02-23,171.18127330691948,151.89144789071258,191.5757670783431
2016-02-24,171.81933031100658,153.0920324355145,189.77470727721354
2016-02-25,172.63851979967606,154.63426336318904,191.2506744892078
2016-02-26,174.0363295574819,155.68752512210938,193.208139620469
2016-02-27,173.9118179295011,155.62235208762445,192.21724392548273
2016-02-28,174.50001803094213,154.78289017697085,192.1141992934589
2016-02-29,174.07546219157425,155.16443019780314,192.9374237925135
2016-03-01,172.07886161142974,153.62337691309577,190.6304907380472
2016-03-02,172.34086803204428,153.2750984928384,191.60680590475718
2016-03-03,172.76024829371693,154.1677238496655,192.16568296015305
2016-03-04,173.74447444936098,155.05292100925766,193.2145123014081
2016-03-05,173.20319285746584,155.50541535471606,192.37502855359972
2016-03-06,173.3823022296456,155.15171838161905,192.4354243904186
2016-03-07,172.5672639513331,154.2443987745533,192.291229321035
2016-03-08,170.20945135925948,151.46555386952028,188.9360251360441
2016-03-09,170.1495988898098,151.82161207762846,188.78406740891242
2016-03-10,170.29578571815358,151.53781607114396,187.9242415506484
2016-03-11,171.06369739555566,152.20773109270831,188.4875772553695
2016-03-12,170.3699018662719,150.02043020266746,189.26868391001233
2016-03-13,170.4656676802632,150.88197007356274,190.14529723047048
2016-03-14,169.6401761319169,151.6351390521053,189.0202641938032
2016-03-15,167.34670323140648,148.33048933266855,186.18609713681872
2016-03-16,167.42669479545089,149.25975180010565,187.08753351329787
2016-03-17,167.7856109680377,150.28351840931936,186.43535232053347
2016-03-18,168.835335392071,151.16812109991082,187.0375102891071
2016-03-19,168.4867860445527,150.7777927613534,187.3604009013329
2016-03-20,168.9838883049651,149.5115341783531,187.67038160783525
2016-03-21,168.60689522699678,149.04920891032396,186.4704778894768
2016-03-22,166.79880235377024,147.9745246386915,186.22533733959233
2016-03-23,167.38904469159618,148.3473690987658,186.43522427288283
2016-03-24,168.27158303046198,148.49491664738613,187.1224893887316
2016-03-25,169.84558246166242,151.78475419476325,189.09200781678075
2016-03-26,170.00896890443525,150.6783243003309,188.17364665882795
2016-03-27,170.99288004082098,153.60140637718825,188.98457314704575
2016-03-28,171.06512614305018,152.22537500733918,190.59818228476215
2016-03-29,169.6570379554325,149.32606690379583,187.64526726373944
2016-03-30,170.58753837891658,153.1267201333734,189.4690347990025
2016-03-31,171.74127695779148,153.09665759750726,190.13814963702157
2016-04-01,173.50974479000604,155.7884117476898,192.95088671285134
2016-04-02,173.78492908490395,154.1676854425462,192.23952300474824
2016-04-03,174.7940833131866,156.48462769170112,193.28005055644758
2016-04-04,174.8031209545631,155.08344299650867,194.61970630465947
2016-04-05,173.24364486419643,153.4177706643384,193.66739152187472
2016-04-06,173.9371043601643,154.6696890380074,192.86507805342012
2016-04-07,174.7726580874197,155.07623837830542,193.1283333090685
2016-04-08,176.1483831336227,158.25944292277387,194.7855270959818
2016-04-09,175.96467174311326,156.45617955324454,193.67938759692024
2016-04-10,176.45896023083273,157.4603181333144,195.10419597285576
2016-04-11,175.9086998960973,157.4422059285453,195.31681447375627
2016-04-12,173.75822600848485,154.14987443386087,191.70555113729904
